1.53175240206;5.81680796105;7.34856036311
7.34856036311;4.083734545;11.4322949081
11.4322949081;3.47622335281;14.9085182609
14.9085182609;5.3815392379;20.2900574988
20.2900574988;5.81958675151;26.1096442503
26.1096442503;4.29212617012;30.4017704204
30.4017704204;7.98111564715;38.3828860676
38.3828860676;2.27141108852;40.6542971561
40.6542971561;7.08413125242;47.7384284085
47.7384284085;1.650433396;49.3888618045
49.3888618045;6.01194498614;55.4008067907
55.4008067907;7.73070265403;63.1315094447
63.1315094447;1.58656601742;64.7180754621
64.7180754621;6.88837147169;71.6064469338
71.6064469338;6.92069960899;78.5271465428
78.5271465428;3.80175949401;82.3289060368
82.3289060368;6.81863888992;89.1475449267
89.1475449267;6.77521607189;95.9227609986
95.9227609986;6.83679972752;102.759560726
0;4.76694807245;4.76694807245
4.76694807245;1.44841286164;6.21536093409
6.21536093409;4.24548471829;10.4608456524
10.4608456524;6.24197182459;16.702817477
16.702817477;3.23038140738;19.9331988844
19.9331988844;2.50233209832;22.4355309827
22.4355309827;6.12324243333;28.558773416
28.558773416;3.02013583831;31.5789092543
31.5789092543;5.14831635762;36.7272256119
36.7272256119;2.76769688856;39.4949225005
39.4949225005;5.36820982637;44.8631323269
44.8631323269;7.01602739929;51.8791597262
51.8791597262;2.20610016266;54.0852598888
54.0852598888;7.89762543552;61.9828853243
61.9828853243;2.70648261941;64.6893679437
64.6893679437;5.51915136965;70.2085193134
70.2085193134;4.32809376069;74.5366130741
74.5366130741;2.77490735509;77.3115204292
77.3115204292;5.56215154854;82.8736719777
82.8736719777;5.72775433781;88.6014263155
0;7.49056603362;7.49056603362
7.49056603362;6.9465288814;14.437094915
14.437094915;1.96886581112;16.4059607261
16.4059607261;7.83738806763;24.2433487938
24.2433487938;7.29531174266;31.5386605364
31.5386605364;3.37949037982;34.9181509163
34.9181509163;4.56594581431;39.4840967306
39.4840967306;5.94005925566;45.4241559862
45.4241559862;3.34864752413;48.7728035104
48.7728035104;4.75164246214;53.5244459725
53.5244459725;4.3292056628;57.8536516353
57.8536516353;2.21569541694;60.0693470522
60.0693470522;1.20690800821;61.2762550604
61.2762550604;2.71936067112;63.9956157316
63.9956157316;6.9730569688;70.9686727004
70.9686727004;7.66410002191;78.6327727223
78.6327727223;2.61471499242;81.2474877147
81.2474877147;2.34637003852;83.5938577532
83.5938577532;6.02696605096;89.6208238042
89.6208238042;1.83455383745;91.4553776416
0;5.01229378941;5.01229378941
5.01229378941;3.88105713089;8.8933509203
8.8933509203;3.84549138244;12.7388423027
12.7388423027;5.08647008789;17.8253123906
17.8253123906;5.23083516533;23.056147556
23.056147556;5.1051518522;28.1612994082
28.1612994082;6.78939133025;34.9506907384
34.9506907384;4.55357790746;39.5042686459
39.5042686459;3.72581007404;43.2300787199
43.2300787199;3.12191366531;46.3519923852
46.3519923852;4.57028791303;50.9222802983
50.9222802983;4.75816655409;55.6804468523
55.6804468523;6.17112797876;61.8515748311
61.8515748311;2.52232327299;64.3738981041
64.3738981041;6.82412990971;71.1980280138
71.1980280138;2.35919178898;73.5572198028
73.5572198028;6.49731428305;80.0545340858
80.0545340858;4.50907004476;84.5636041306
84.5636041306;4.09719335073;88.6607974813
88.6607974813;6.72688624709;95.3876837284
0;2.70551995904;2.70551995904
2.70551995904;4.85606967661;7.56158963565
7.56158963565;4.1496260407;11.7112156764
11.7112156764;4.17389685906;15.8851125354
15.8851125354;2.5622966323;18.4474091677
18.4474091677;7.58782472183;26.0352338895
26.0352338895;6.30472216675;32.3399560563
32.3399560563;1.45440857335;33.7943646296
33.7943646296;7.01615190615;40.8105165358
40.8105165358;2.87049052278;43.6810070586
